Año,D F,Reportado?,Categorías IPCC 2006,CO2-Absorciones en Gg,CO2 -Emisiones en Gg,CH4-Emisiones en Gg,N2O-Emisiones en Gg,HFC-32-Emisiones en Gg,HFC-125-Emisiones en Gg,HFC-134a-Emisiones en Gg,HFC-143a-Emisiones en Gg,HFC-152a-Emisiones en Gg,HFC-227ea-Emisiones en Gg,PFCs-Emisiones en Gg,SF6-Emisiones en Gg,NOX-Precursores en Gg,CO-Precursores en Gg,COVDM-Precursores en Gg,SO2-Precursores en Gg,CO2-Absorciones en Gg de CO2eq,CO2-Emisiones en Gg de CO2eq,CH4-Emisiones en Gg de CO2eq,N2O-Emisiones en Gg de CO2eq,HFC-32-Emisiones en Gg de CO2eq,HFC-125-Emisiones en Gg de CO2eq,HFC-134a-Emisiones en Gg de CO2eq,HFC-143a-Emisiones en Gg de CO2eq,HFC-152a-Emisiones en Gg de CO2eq,HFC-227ea-Emisiones en Gg de CO2eq,PFCs-Emisiones en Gg de CO2eq,SF6-Emisiones en Gg de CO2eq,Absorciones Totales.Gg de CO2eq,Emisiones totales (ΣGEI)-Gg de CO2eq,Con todas las emisiones y absorciones-Gg de CO2eq
2014,F,SI,3B6bi Tierras forestales convertidas en otras tierras,NA,"2,599.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,599.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,599.52","2,599.52"
2014,D,SI,Biomasa,NA,"2,044.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,044.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,044.12","2,044.12"
2014,D,SI,MOM,NA,50.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.77,50.77
2014,D,SI,Suelos,NA,504.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.63,504.63
2014,X,SI,3B6bii Tierras de cultivo convertidas en otras tierras,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B6biii Pastizales convertidos en otras tierras,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B6biv Humedales convertidos en otras tierras,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,3B6bv Otras tierras convertidas en otras tierras,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,F,SI,3.C - Fuentes agregadas y emisiones de no CO2 provenientes de la tierra,NA,NA,60.02,61.52,NA,NA,NA,NA,NA,NA,NA,NA,25.36,"1,150.91",NA,NA,NA,NA,"1,260.50","19,069.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20,330.35","20,330.35"
2014,F,SI,3.C.1 - Emisiones por quema de biomasa,NA,IE,35.90,1.06,NA,NA,NA,NA,NA,NA,NA,NA,25.36,"1,150.91",NA,NA,NA,IE,753.83,329.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,083.06","1,083.06"
2014,D,SI,3C1a Emisiones del quemado de biomasa en Tierras forestales,NA,IE,33.00,0.97,NA,NA,NA,NA,NA,NA,NA,NA,7.76,504.72,NA,NA,NA,IE,693.01,300.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.90,993.90
2014,D,SI,3C1b Emisiones del quemado de biomasa en Tierras de cultivo,NA,IE,2.69,0.07,NA,NA,NA,NA,NA,NA,NA,NA,17.25,640.39,NA,NA,NA,IE,56.51,22.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.04,79.04
2014,D,SI,3C1c Emisiones del quemado de biomasa en Pastizales,NA,IE,0.21,0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.35,5.80,NA,NA,NA,IE,4.31,5.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.11,10.11
2014,X,SI,3C1d Emisiones del quemado de biomasa en Otras tierras,NA,NE,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NE,NA,NE,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,X,SI,3.C.2 - Encalado,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,X,SI,3.C.3 - Aplicación de urea,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,F,SI,3.C.4 - Emisiones directas de N2O de suelos gestionados,NA,NA,NA,49.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,265.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,265.91","15,265.91"
2014,D,SI,3.C.4.a. Fertilizante sintético (FSN),NA,NA,NA,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,883.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,883.52","1,883.52"
2014,D,SI,3.C.4.b. Fertilizante orgánico (FON),NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,48.15
2014,D,SI,3.C.4.c. Residuos de cultivo incluidos los fijadores de nitrogeno y de forraje en la renovación de pasturas (FCR),NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.00,259.00
2014,D,SI,3.C.4.d. Mineralización por cambio en el uso o manejo (FSOM),NA,NA,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.56,549.56
2014,D,SI,3.C.4.e. Gestión de suelos histosoles (FOS),NA,NA,NA,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,070.30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,070.30","2,070.30"
2014,D,SI,3.C.4.f. Orina y estiércol de animales en pastoreo (FPRP),NA,NA,NA,33.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,455.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10,455.37","10,455.37"
2014,F,SI,3.C.5 - Emisiones indirectas de N2O de suelos gestionados,NA,NA,NA,9.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,078.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,078.55","3,078.55"
2014,D,SI,3.C.5.a. Volatilización - Fertilizante sintético (FSN),NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.90,199.90
2014,D,SI,3.C.5.b. Volatilización - Fertilizante orgánico (FON),NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63,9.63
2014,D,SI,3.C.5.c. Volatilización - Orina y estiércol de animales en pastoreo (FPRP),NA,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,045.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,045.54","1,045.54"
2014,D,SI,3.C.5.d. Lixiviación/escurrimiento Fertilizante sintético (FSN),NA,NA,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.77,449.77
2014,D,SI,3.C.5.e. Lixiviación/escurrimiento Fertilizante orgánico (FON),NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,10.83
2014,D,SI,3.C.5.f. Lixiviación/escurrimiento Residuos de cultivo incluidos los fijadores de nitrogeno y de forraje en la renovación de pasturas (FCR),NA,NA,NA,0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.00,63.00
2014,D,SI,3.C.5.g. Lixiviación/escurrimiento Mineralización por cambio en el uso o manejo (FSOM),NA,NA,NA,0.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.65,123.65
2014,D,SI,3.C.5.h. Lixiviación/escurrimiento - Orina y estiércol de animales en pastoreo (FPRP),NA,NA,NA,3.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,176.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,176.23","1,176.23"
2014,F,SI,3.C.6 - Emisiones indirectas de N2O de gestión de estiércol,NA,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.17,396.17
2014,F,SI,3C6a Total Ganado Bovino,NE,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.09,NA,NA,NA,NA,NA,NA,NA,NA,NE,102.09,102.09
2014,D,SI,3C6ai Ganado Bovino Vacas de Alta Produccion,NE,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.08,NA,NA,NA,NA,NA,NA,NA,NA,NE,5.08,5.08
2014,D,SI,3C6aii Ganado Bovino Vacas de Baja Produccion,NE,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.47,NA,NA,NA,NA,NA,NA,NA,NA,NE,22.47,22.47
2014,D,SI,3C6aiii Ganado Bovino Vacas para produccion de carne,NE,NA,NA,0.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.68,NA,NA,NA,NA,NA,NA,NA,NA,NE,31.68,31.68
2014,D,SI,3C6aiv Ganado Bovino Toros utilizados con fines reproductivos,NE,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93,NA,NA,NA,NA,NA,NA,NA,NA,NE,5.93,5.93
2014,D,SI,3C6av Ganado Bovino Terneros pre-destetos,NE,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NE,4.36,4.36
2014,D,SI,3C6avi Ganado Bovino Terneras de remplazo,NE,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.44,NA,NA,NA,NA,NA,NA,NA,NA,NE,10.44,10.44
2014,D,SI,3C6avii Ganado Bovino Ganado de engorde,NE,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.14,NA,NA,NA,NA,NA,NA,NA,NA,NE,22.14,22.14
2014,D,SI,3C6b Búfalos,NE,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NE,0.76,0.76
2014,D,SI,3C6c Ovinos,NE,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NE,0.91,0.91
2014,D,SI,3C6d Caprinos,NE,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10,NA,NA,NA,NA,NA,NA,NA,NA,NE,1.10,1.10
2014,X,SI,3C6e Camellos,NE,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2014,D,SI,3C6f Caballos,NE,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NE,4.72,4.72
2014,D,SI,3C6g Mulas y asnos,NE,NA,NA,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,0.00,0.00
2014,F,SI,3C6h Porcinos,NE,NA,NA,0.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.13,NA,NA,NA,NA,NA,NA,NA,NA,NE,93.13,93.13
2014,D,SI,3C6hi Porcinos < 6 meses,NE,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,NA,NA,NA,NA,NA,NA,NA,NA,NE,37.48,37.48
2014,D,SI,3C6hii Porcinos > 6 meses,NE,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.65,NA,NA,NA,NA,NA,NA,NA,NA,NE,55.65,55.65
2014,D,SI,3C6j Otros,NE,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.47,NA,NA,NA,NA,NA,NA,NA,NA,NE,193.47,193.47
2014,D,SI,3.C.7 - Cultivo de arroz,NE,NA,24.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,506.67,506.67
2014,D,SI,3.C.7 a - Cultivo de arroz  Riego,NE,NA,18.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,398.66,398.66
2014,D,SI,3.C.7 b - Cultivo de arroz Secano,NE,NA,5.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,108.01,108.01
2014,F,SI,4 - Residuos,NA,406.8,636.4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NE,NA,406.8,"13,363.5",643.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14,413.8","14,413.8"
2014,F,SI,4.A - Eliminación de desechos sólidos,NA,NA,311.7,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NA,NA,NA,"6,546.7",NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,546.7","6,546.7"
2014,F,SI,4A1 Sitios gestionados de eliminación de desechos,NA,NA,290.3,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NA,NA,NA,"6,095.3",NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,095.3","6,095.3"
2014,D,SI,4A1a Rellenos regionales,NA,NA,238.6,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NA,NA,NA,"5,010.6",NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5,010.6","5,010.6"
2014,D,SI,4A1b Rellenos locales. plantas integrales y celdas de contingencia,NA,NA,51.7,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NA,NA,NA,"1,084.8",NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,084.8","1,084.8"
2014,D,SI,4A2 Sitios no gestionados de eliminación de desechos,NA,NA,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NA,NA,NA,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,IE
2014,D,SI,4A3 Sitios no categorizados de eliminación de desechos,NA,NA,21.5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NA,NA,NA,451.4,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.4,451.4
2014,X,SI,4.B - Tratamiento biológico de los desechos sólidos,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE
2014,F,SI,4.C - Incineración e incineración abierta de desechos,NA,406.8,6.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NE,NA,406.8,129.1,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.8,579.8
2014,D,SI,4C1 Incineración de desechos,NA,89.8,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NE,NA,89.8,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8,89.8
2014,D,SI,4C2 Incineración abierta de desechos,NA,316.9,6.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NE,NE,NA,316.9,129.1,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.0,490.0
2014,F,SI,4.D - Tratamiento y eliminación de aguas residuales.,NA,NA,318.5,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,"6,687.8",599.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7,287.3","7,287.3"
2014,F,SI,4D1 Tratamiento y eliminación de aguas residuales domésticas,NA,NA,99.7,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,"2,093.5",599.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,693.0","2,693.0"
2014,F,SI,4D1a Población cabecera municipal,NA,NA,66.3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,"1,392.4",457.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,849.7","1,849.7"
2014,D,SI,4D1ai Alcantarillado y PTAR,NA,NA,33.0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,692.3,140.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,832.9,832.9
2014,D,SI,4D1aii Alcantarillado sin PTAR,NA,NA,24.5,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,514.6,281.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,796.0,796.0
2014,D,SI,4D1aiii Sin alcantarillado,NA,NA,8.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,185.5,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.8,220.8
2014,D,SI,4D1b Población rural (sin alcantarillado),NA,NA,33.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,701.1,142.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,843.3,843.3
2014,D,SI,4D2 Tratamiento y eliminación  de aguas residuales industriales,NA,NA,218.8,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,"4,594.2",NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,594.2","4,594.2"
2014,X,SI,4.E - Otros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,F,N,5 - Otros,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,X,N,5.A - Emisiones indirectas de N2O de la deposición atmosférica de nitrógeno como NOx y NH3,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,X,N,5.B - Otros,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
